Zosma283g00010	n/a
Zosma283g00020	n/a
Zosma283g00030	ABC transporter B family member 4 
Zosma283g00040	n/a
Zosma283g00050	n/a
Zosma283g00060	unknown protein
Zosma283g00070	n/a
Zosma283g00080	Glutamine amidotransferase class-I family protein, expressed
Zosma283g00090	Thioredoxin family protein
Zosma283g00100	harpin-induced like protein 7
Zosma283g00110	Protein of unknown function (DUF3531)
Zosma283g00120	Pentatricopeptide repeat-containing protein, putative
Zosma283g00130	n/a
Zosma283g00140	unknown protein
Zosma283g00150	Glutamine amidotransferase class-I family protein, expressed
Zosma283g00160	n/a
Zosma283g00170	n/a
Zosma283g00180	Trehalose-6-Phosphate Synthase
Zosma283g00190	n/a
Zosma283g00200	U-box domain-containing protein 17 
Zosma283g00210	n/a
Zosma283g00220	Pentatricopeptide repeat-containing protein, putative
Zosma283g00230	n/a
Zosma283g00240	E3 ubiquitin-protein ligase CCNB1IP1
Zosma284g00040	n/a
Zosma284g00050	n/a
Zosma284g00060	Transmembrane 9 superfamily protein member 3
Zosma2847g00010	n/a
Zosma286g00010	n/a
Zosma286g00030	n/a
Zosma286g00060	n/a
Zosma286g00080	n/a
Zosma286g00150	n/a
Zosma286g00160	n/a
Zosma287g00010	n/a
Zosma287g00020	unknown protein
Zosma287g00030	Histone deacetylase 19 
Zosma287g00040	Ubiquitin conjugation factor E4
Zosma287g00050	RING zinc finger protein-like
Zosma287g00060	n/a
Zosma287g00070	EID1-like F-box protein 2
Zosma287g00080	Pentatricopeptide repeat-containing protein
Zosma287g00090	Chromosome 12 SCAF14652, whole genome shotgun sequence
Zosma287g00100	Mitochondrial carrier protein
Zosma287g00110	n/a
Zosma287g00120	n/a
Zosma287g00130	n/a
Zosma287g00140	CBM43-containing protein
Zosma287g00150	UPF0139 membrane protein
Zosma287g00160	Cobalamin synthesis protein P47K
Zosma287g00170	GDSL esterase/lipase
Zosma287g00180	Flap endonuclease 1
Zosma287g00190	glycine-rich protein
Zosma287g00200	Eukaryotic translation initiation factor 3 subunit m
Zosma287g00210	Auxin-responsive protein IAA25 
Zosma287g00220	Bromodomain-containing protein, putative
Zosma287g00230	Zinc finger CCHC domain-containing protein 10
Zosma287g00240	Transcription factor bHLH28 
Zosma287g00250	Leucine-rich receptor-like protein kinase
Zosma287g00260	n/a
Zosma287g00270	n/a
Zosma287g00280	n/a
Zosma287g00290	n/a
Zosma288g00010	CBS domain containing protein
Zosma288g00020	Hydrolase, alpha/beta fold family protein
Zosma288g00030	Lysine ketoglutarate reductase trans-splicing related 1-like
Zosma288g00040	n/a
Zosma288g00050	3-dehydroquinate synthase
Zosma288g00060	n/a
Zosma288g00070	B-cell receptor-associated protein 31-like containing protein
Zosma288g00080	Photosystem I reaction center subunit XI
Zosma288g00090	Zinc finger CCCH domain-containing protein 63 
Zosma288g00100	Ethylene-responsive transcription factor-like protein
Zosma288g00110	Adenosylhomocysteinase
Zosma288g00120	n/a
Zosma288g00130	n/a
Zosma288g00140	Protein TIC 22-like, chloroplastic 
Zosma288g00150	Putative peptide transporter, Protein NRT1/ PTR FAMILY 4.10
Zosma288g00160	n/a
Zosma288g00170	n/a
Zosma288g00180	n/a
Zosma288g00200	Peptidyl-prolyl cis-trans isomerase
Zosma288g00210	BHLH transcription factor
Zosma288g00220	n/a
Zosma288g00230	Cellulose synthase-like CSLC, family GT2
Zosma288g00240	40S ribosomal protein S8 
Zosma288g00250	n/a
Zosma288g00260	n/a
Zosma288g00270	Asparagine--tRNA ligase
Zosma288g00280	Glyoxalase/bleomycin resistance protein/dioxygenase
Zosma288g00290	Phenylalanine--tRNA ligase
Zosma288g00300	n/a
Zosma288g00310	cellulose synthase-like D1
Zosma288g00330	Phosphoglucan, water dikinase
Zosma288g00340	n/a
Zosma288g00350	Cytochrome C1, putative
Zosma288g00360	Protein of unknown function, DUF538
Zosma288g00370	Eukaryotic aspartyl protease family protein
Zosma288g00380	n/a
Zosma289g00010	-like protein
Zosma289g00020	n/a
Zosma289g00030	ADP,ATP carrier protein 1, chloroplastic 
Zosma289g00040	CHALLAH-LIKE 1, EPIDERMAL PATTERNING FACTOR-LIKE protein 5
Zosma289g00050	Ribose-5-phosphate isomerase
Zosma289g00060	n/a
Zosma289g00070	n/a
Zosma289g00080	n/a
Zosma289g00090	Probable galacturonosyltransferase-like 4 
Zosma289g00100	MAPKKK Serine/threonine-protein kinase ENHANCED DISEASE RESISTANCE 1 ortholog (EDR1)
Zosma289g00110	Adenylyltransferase and sulfurtransferase MOCS3-1
Zosma289g00120	n/a
Zosma289g00130	ATP-dependent RNA helicase, mitochondrial (SUV3)
Zosma289g00140	unknown protein
Zosma289g00150	DNA mismatch repair protein MSH5 
Zosma289g00160	DNA-directed DNA polymerase
Zosma289g00170	unknown protein
Zosma289g00180	n/a
Zosma289g00190	n/a
Zosma289g00200	n/a
Zosma289g00210	n/a
Zosma289g00220	Glucomannan 4-beta-mannosyltransferase, family GT2
Zosma289g00230	DCN1-like protein
Zosma289g00240	Glucomannan 4-beta-mannosyltransferase, family GT2
Zosma289g00250	Ribosomal protein L34e superfamily protein
Zosma289g00260	Myb family transcription factor
Zosma289g00270	N-glycan beta-1,3-galactosyltransferase, family GT31
Zosma289g00280	Pentatricopeptide repeat
Zosma289g00290	Ketoacyl-ACP Reductase
Zosma289g00300	unknown protein
Zosma289g00310	Protein of unknown function (DUF1997)
Zosma289g00320	unknown protein
Zosma289g00330	DNA-directed RNA polymerase II, putative
Zosma289g00340	Transcription factor, putative
Zosma289g00350	Phosphopantothenate--cysteine ligase
Zosma289g00360	Pentatricopeptide repeat-containing protein, putative
Zosma289g00370	Mitochondrial transcription termination factor family protein
Zosma289g00380	n/a
Zosma289g00390	n/a
Zosma289g00400	ABC-1 domain-containing protein
Zosma289g00410	Receptor-like kinase
Zosma289g00420	Histone acetyltransferase
Zosma289g00430	n/a
Zosma29g00010	60S ribosomal protein L31 
Zosma29g00020	n/a
Zosma29g00030	n/a
Zosma29g00040	n/a
Zosma29g00050	Guanylate-binding protein
Zosma29g00060	U3 small nucleolar RNA-interacting protein, putative
Zosma29g00070	30S ribosomal protein S8, putative
Zosma29g00080	Nuclear cap-binding protein subunit 2 
Zosma29g00090	unknown protein
Zosma29g00100	Reticulon-like protein B17 
Zosma29g00110	n/a
Zosma29g00120	Protein phosphatase, putative
Zosma29g00130	Hydrolase, alpha/beta fold family protein
Zosma29g00140	n/a
Zosma29g00150	n/a
Zosma29g00160	30S ribosomal protein S6 alpha, chloroplastic 
Zosma29g00170	Cellulose synthase-like CSLG, family GT2
Zosma29g00180	Cellulose synthase-like CSLG, family GT2
Zosma29g00190	n/a
Zosma29g00200	n/a
Zosma29g00210	n/a
Zosma29g00220	n/a
Zosma29g00230	Sugar transporter, putative
Zosma29g00240	Elicitor-responsive protein
Zosma29g00250	n/a
Zosma29g00260	n/a
Zosma29g00270	External alternative NAD(P)H-ubiquinone oxidoreductase B1, mitochondrial
Zosma29g00280	Transmembrane protein 184C
Zosma29g00290	E3 ubiquitin-protein ligase BRE1-like protein
Zosma29g00300	Secretory carrier membrane protein
Zosma29g00320	FluG-like Glutamine synthetase type I, paralog-2
Zosma29g00330	n/a
Zosma29g00340	n/a
Zosma29g00350	Ubiquitin-like protein 5 
Zosma29g00360	Na(+)-translocating NADH-quinone reductase subunit F
Zosma29g00370	MATE efflux family protein, expressed
Zosma29g00380	n/a
Zosma29g00390	n/a
Zosma29g00400	RNA-binding KH domain-containing protein
Zosma29g00410	n/a
Zosma29g00420	n/a
Zosma29g00430	Protein kinase superfamily protein
Zosma29g00440	RNA-binding protein
Zosma29g00450	Eukaryotic translation initiation factor 4E-1 
Zosma29g00460	V-type proton ATPase subunit F
Zosma29g00470	Eukaryotic translation initiation factor 4E-1 
Zosma29g00480	n/a
Zosma29g00490	n/a
Zosma29g00500	Beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, family GT17
Zosma29g00510	Isopentenyl-diphosphate Delta-isomerase 2
Zosma29g00520	n/a
Zosma29g00530	BTB/POZ domain containing protein, expressed
Zosma29g00540	n/a
Zosma29g00550	12-oxophytodienoate reductase
Zosma29g00560	Disease resistance-responsive (Dirigent-like protein) familyprotein
Zosma29g00570	Tandem EPIDERMAL PATTERNING FACTOR-LIKE protein
Zosma29g00580	GDT1-like protein 4 
Zosma29g00590	n/a
Zosma29g00600	ATPase protein, putative
Zosma29g00610	SEC13-related protein
Zosma29g00620	Polygalacturonase, family GH28
Zosma29g00630	Polygalacturonase, family GH28
Zosma29g00640	AP-2 complex subunit mu 
Zosma29g00650	putative Nitrate Transporter 1;5a. Protein NRT1/ PTR FAMILY 7.3
Zosma29g00660	DnaJ homolog subfamily C member 13
Zosma29g00670	n/a
Zosma29g00680	Pyridoxal biosynthesis lyase pdxS
Zosma29g00690	Peptidyl-prolyl cis-trans isomerase
Zosma29g00700	Vacuolar cation/proton exchanger 3
Zosma29g00710	Undecaprenyl pyrophosphate synthase
Zosma29g00720	n/a
Zosma29g00730	60S ribosomal protein L30
Zosma29g00740	ABC transporter B family member 25, mitochondrial 
Zosma29g00750	Reticulon-like protein B1 
Zosma29g00760	NAC domain-containing protein 4
Zosma29g00770	MORC family CW-type zinc finger 3a
Zosma29g00780	n/a
Zosma29g00790	n/a
Zosma29g00800	n/a
Zosma29g00810	n/a
Zosma29g00820	n/a
Zosma29g00830	n/a
Zosma29g00840	UDP-Xyl: xylogalacturonan beta-1,3-xylosyltransferase, family GT47
Zosma29g00850	n/a
Zosma29g00860	unknown protein
Zosma29g00870	F-box protein
Zosma29g00880	UDP-beta-L-Ara: arabinan alpha-1,5-L-arabinosyltransferase, family GT47
Zosma29g00890	Histone-lysine N-methyltransferase
Zosma29g00900	n/a
Zosma29g00910	Unknown protein
Zosma29g00920	n/a
Zosma29g00930	Transcription factor HBP-1b(c1) (Fragment) 
Zosma29g00940	UDP-Xyl: xylogalacturonan beta-1,3-xylosyltransferase, family GT47
Zosma29g00950	Chaperone protein DnaJ
Zosma29g00960	Aquaporin SIP1.1
Zosma29g00970	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-B 
Zosma29g00980	60S ribosomal protein L22-2
Zosma29g00990	Arginine/serine-rich splicing factor, putative
Zosma29g01000	n/a
Zosma29g01010	n/a
Zosma29g01030	homeobox-leucine zipper protein 3
Zosma29g01040	Translationally-controlled tumor protein homolog 
Zosma29g01050	Universal stress protein
Zosma29g01060	Universal stress protein
Zosma29g01070	Universal stress protein
Zosma29g01080	E3 ubiquitin-protein ligase BAH1
Zosma29g01090	RNA-directed RNA polymerase
Zosma29g01100	Sentrin-specific protease 2
Zosma29g01110	n/a
Zosma29g01120	54S ribosomal protein L4, mitochondrial
Zosma29g01130	n/a
Zosma29g01140	70 kDa heat shock protein
Zosma29g01150	Mitochondrial carnitine/acylcarnitine carrier-like protein 
Zosma29g01160	n/a
Zosma29g01170	n/a
Zosma29g01180	Cinnamoyl-CoA reductase, putative
Zosma29g01190	n/a
Zosma29g01200	Transcription factor MYC2 
Zosma29g01210	Gamma-glutamylaminecyclotransferase A
Zosma29g01220	n/a
Zosma29g01230	Gamma-glutamylaminecyclotransferase A
Zosma29g01240	PLATZ transcription factor family protein
Zosma29g01250	Protein TORNADO 2 
Zosma29g01270	n/a
Zosma29g01280	n/a
Zosma29g01290	n/a
Zosma29g01300	n/a
Zosma29g01310	n/a
Zosma29g01320	n/a
Zosma29g01330	n/a
Zosma29g01340	n/a
Zosma29g01350	n/a
Zosma29g01360	n/a
Zosma29g01370	n/a
Zosma29g01380	n/a
Zosma29g01390	n/a
Zosma29g01400	n/a
Zosma29g01410	n/a
Zosma29g01420	Phosphoenolpyruvate carboxykinase (ATP)
Zosma29g01430	RNA binding protein, putative
Zosma29g01440	n/a
Zosma29g01450	n/a
Zosma29g01460	E3 ubiquitin-protein ligase RNF14
Zosma29g01470	Trehalose-6-Phosphate Synthase
Zosma29g01480	n/a
Zosma29g01490	n/a
Zosma29g01500	n/a
Zosma29g01510	n/a
Zosma29g01520	Myb family transcription factor-like protein
Zosma29g01530	Poly polymerase catalytic domain containing protein, expressed
Zosma29g01540	Glycerol-3-phosphate 1-O-acyltransferase
Zosma29g01550	Pentatricopeptide repeat-containing protein
Zosma29g01560	xyloglucan endotransglucosylase/hydrolase, family GH16
Zosma29g01570	Protein of unknown function (DUF760)
Zosma29g01580	n/a
Zosma29g01590	Trichome birefringence
Zosma29g01600	Trichome birefringence
Zosma29g01610	Trichome birefringence
Zosma29g01630	Trichome birefringence
Zosma29g01640	WD-40 repeat protein-like
Zosma29g01650	hyperosmolality-induced [Ca2+]i increase 1 (osca1)
Zosma29g01660	Putative acyl-activating enzyme 19 
Zosma29g01670	N-glycan beta-1,3-galactosyltransferase, family GT31
Zosma29g01680	CBL-interacting protein kinase 23 
Zosma29g01700	GDSL esterase/lipase
Zosma29g01710	Stigma-specific Stig1 family protein
Zosma29g01720	n/a
Zosma29g01730	n/a
Zosma29g01740	Protein kinase 2B
Zosma29g01750	Protoporphyrinogen oxidase 1
Zosma290g00010	Cysteine-rich secretory protein
Zosma290g00040	Kinase, putative
Zosma290g00050	n/a
Zosma290g00060	n/a
Zosma290g00070	Receptor kinase 5
Zosma290g00090	n/a
Zosma290g00100	Uridine kinase
Zosma290g00110	n/a
Zosma290g00120	Mitochondrial glycoprotein family protein-like
Zosma290g00130	n/a
Zosma290g00140	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase familyprotein
Zosma290g00150	unknown protein
Zosma290g00160	n/a
Zosma290g00170	n/a
Zosma290g00180	n/a
Zosma291g00010	n/a
Zosma291g00020	Homeobox protein knotted-1-like 3 
Zosma291g00030	Sugar phosphate exchanger 2
Zosma291g00040	n/a
Zosma291g00050	Zinc finger protein, putative
Zosma291g00060	Probable WRKY transcription factor 20 
Zosma291g00070	n/a
Zosma291g00080	n/a
Zosma291g00090	Sorting nexin 3, putative
Zosma291g00100	Coiled-coil domain-containing protein, putative
Zosma291g00110	n/a
Zosma291g00120	n/a
Zosma291g00130	Pentatricopeptide repeat-containing protein, putative
Zosma291g00140	n/a
Zosma291g00150	CBM43-containing protein
Zosma291g00160	DnaJ domain containing protein
Zosma291g00170	n/a
Zosma291g00180	AP2-like ethylene-responsive transcription factor
Zosma291g00190	ABC transporter G family member
Zosma291g00200	ABC transporter G family member
Zosma291g00210	n/a
Zosma291g00220	Dynamin family protein
Zosma291g00230	Coatomer subunit delta 
Zosma291g00240	n/a
Zosma292g00010	n/a
Zosma292g00020	unknown protein
Zosma292g00030	Protein transport protein SEC13
Zosma292g00040	n/a
Zosma292g00050	n/a
Zosma292g00060	n/a
Zosma292g00070	TRICHOME BIREFRINGENCE-LIKE 26
Zosma292g00080	n/a
Zosma292g00090	ERECTA-LIKE 1 Receptor-like kinase
Zosma292g00100	Aquaporin-2 (Fragment) 
Zosma292g00110	n/a
Zosma292g00120	Protein phosphatase 2c, putative
Zosma292g00130	n/a
Zosma292g00140	3-deoxy-7-phosphoheptulonate synthase
Zosma292g00150	unknownprotein
Zosma292g00160	Cysteamine dioxygenase
Zosma292g00170	14-3-3-like protein A 
Zosma292g00180	Alcohol dehydrogenase 1
Zosma292g00190	Histone H3
Zosma292g00210	n/a
Zosma292g00220	Conserved oligomeric Golgi complex component, putative
Zosma292g00230	Flavonoid glucosyltransferase, family GT1
Zosma292g00240	n/a
Zosma292g00250	n/a
Zosma292g00260	n/a
Zosma292g00270	Cell growth-regulating nucleolar protein, putative
Zosma292g00280	n/a
Zosma293g00010	L-asparaginase, putative
Zosma293g00020	n/a
Zosma293g00030	n/a
Zosma293g00040	n/a
Zosma293g00050	n/a
Zosma293g00060	n/a
Zosma293g00070	basic helix-loop-helix (bHLH) DNA-binding superfamily
Zosma293g00080	PANGLOSS1
Zosma294g00020	n/a
Zosma294g00040	Dicarboxylate transporter 2.1, chloroplastic 
Zosma294g00030	n/a
Zosma294g00050	n/a
Zosma294g00060	Histidinol dehydrogenase
Zosma294g00070	Xylosyltransferase, family GT14
Zosma294g00080	WRKY transcription factor 7
Zosma294g00090	Nucleotide/sugar transporter family protein
Zosma294g00100	Oligosaccharyltransferase complex subunit OSTC
Zosma294g00110	Ribulose bisphosphate carboxylase/oxygenase activase
Zosma294g00120	Glutaredoxin-C4 
Zosma294g00130	Proton-exporting ATPase
Zosma294g00140	cyclic nucleotide-gated channel 18
Zosma294g00150	H(+)-transporting two-sector ATPase
Zosma294g00160	n/a
Zosma294g00170	n/a
Zosma294g00180	Enhancer of rudimentary homolog 
Zosma294g00190	WD-repeat protein, putative
Zosma294g00200	Bifunctional dethiobiotin synthetase/7,8-diamino-pelargonic acidaminotransferase, mitochondrial 
Zosma294g00210	Calmodulin binding protein
Zosma294g00220	unknown protein
Zosma294g00230	n/a
Zosma294g00240	Response regulator 9
Zosma294g00250	U3 small nucleolar RNA-associated protein, putative
Zosma294g00260	Callose synthase, family GT48
Zosma295g00010	n/a
Zosma295g00020	n/a
Zosma295g00030	n/a
Zosma295g00040	n/a
Zosma296g00010	n/a
Zosma296g00020	Seed maturation protein/ Late embryogenesis abundant protein
Zosma296g00030	n/a
Zosma296g00040	Probable protein phosphatase 2C 59 
Zosma296g00050	n/a
Zosma296g00060	n/a
Zosma296g00070	xyloglucan endotransglycosylase, family GH16
Zosma296g00080	xyloglucan endotransglycosylase, family GH16
Zosma296g00090	Vacuolar protein sorting-associated protein-like protein
Zosma296g00100	Unknown protein
Zosma296g00110	n/a
Zosma296g00120	unknownprotein
Zosma296g00130	n/a
Zosma297g00020	n/a
Zosma297g00050	n/a
Zosma297g00060	Probable LRR receptor-like serine/threonine-protein kinase
Zosma297g00070	ABC transporter G family member
Zosma297g00080	ABC transporter G family member 29
Zosma297g00090	n/a
Zosma298g00010	n/a
Zosma298g00020	n/a
Zosma298g00030	n/a
Zosma298g00040	n/a
Zosma298g00050	n/a
Zosma298g00060	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase, family GT41
Zosma298g00070	n/a
Zosma298g00080	U-box domain protein
Zosma298g00090	n/a
Zosma299g00010	Protein of unknown function (DUF1336)
Zosma299g00020	n/a
Zosma299g00030	n/a
Zosma299g00040	n/a
Zosma299g00050	n/a
Zosma299g00060	Putative Copper transport protein
Zosma299g00070	n/a
Zosma3g00020	n/a
Zosma3g00030	Microtubule-associated protein MAP65-1a
Zosma3g00040	n/a
Zosma3g00050	n/a
Zosma3g00060	Rho GDP-dissociation inhibitor family protein
Zosma3g00070	Calcium-binding EF-hand family protein-like
Zosma3g00080	Probable glycerophosphoryl diester phosphodiesterase 3 
Zosma3g00090	n/a
Zosma3g00100	n/a
Zosma3g00110	n/a
Zosma3g00120	E3 ubiquitin-protein ligase makorin
Zosma3g00130	Serine/threonine protein kinase
Zosma3g00140	SURP and G-patch domain-containing protein 1-like protein
Zosma3g00150	n/a
Zosma3g00160	HAD-superfamily hydrolase, subfamily IA, variant 3 containingprotein, expressed
Zosma3g00170	n/a
Zosma3g00180	Enoyl CoA hydratase/isomerase
Zosma3g00190	Inositol polyphosphate multikinase
Zosma3g00200	Inositol polyphosphate multikinase
Zosma3g00210	pectin methylesterase, family CE8
Zosma3g00220	Pre-mRNA splicing factor, putative
Zosma3g00250	n/a
Zosma3g00260	n/a
Zosma3g00270	n/a
Zosma3g00290	n/a
Zosma3g00300	n/a
Zosma3g00310	n/a
Zosma3g00320	n/a
Zosma3g00330	RING/U-box superfamily protein
Zosma3g00340	StAR-related lipid transfer (START) domain containing 10
Zosma3g00350	Rab-GDP dissociation inhibitor
Zosma3g00360	n/a
Zosma3g00370	n/a
Zosma3g00375	hypothetical protein
Zosma3g00380	Pentatricopeptide repeat-containing protein
Zosma3g00390	SOUL heme-binding protein
Zosma3g00400	n/a
Zosma3g00410	Signal recognition particle 54 kDa protein, chloroplastic 
Zosma3g00420	Ribosomal RNA large subunit methyltransferase E
Zosma3g00440	Acetyl esterase, putative
Zosma3g00450	AMME syndrome candidate gene 1 protein-like protein
Zosma3g00460	N-carbamoylputrescine amidase
Zosma3g00470	MYB transcription factor
Zosma3g00480	Vesicle-associated membrane protein, putative
Zosma3g00490	Casparian strip membrane protein
Zosma3g00500	mRNA-decapping enzyme-like protein 
Zosma3g00510	n/a
Zosma3g00540	n/a
Zosma3g00550	PHD finger protein
Zosma3g00560	Bromodomain-containing protein, putative
Zosma3g00570	Protein KTI12, putative
Zosma3g00580	N-glycosylase/DNA lyase 
Zosma3g00590	n/a
Zosma3g00600	SET domain-containing protein
Zosma3g00610	n/a
Zosma3g00620	Peroxiredoxin-2E-2, chloroplastic 
Zosma3g00630	Amino acid transporter, putative
Zosma3g00640	Alpha-soluble NSF attachment protein
Zosma3g00650	Phosphatidylinositol 4-kinase beta 1 
Zosma3g00660	n/a
Zosma3g00670	BTB/POZ domain-containing protein
Zosma3g00680	Photosystem I reaction center subunit N
Zosma3g00690	n/a
Zosma3g00700	n/a
Zosma3g00710	60S ribosomal protein l9
Zosma3g00720	Probable ion channel POLLUX 
Zosma3g00730	Expansin B1
Zosma3g00740	Calcium-dependent protein kinase
Zosma3g00750	n/a
Zosma3g00760	n/a
Zosma3g00770	n/a
Zosma3g00780	n/a
Zosma3g00790	n/a
Zosma3g00800	n/a
Zosma3g00810	DDB1- and CUL4-associated factor homolog 1 
Zosma3g00820	n/a
Zosma3g00830	Probable helicase MAGATAMA 3 
Zosma3g00840	Zinc finger protein STOP1 homolog 
Zosma3g00850	n/a
Zosma3g00860	n/a
Zosma3g00870	Transcription factor MYB32 
Zosma3g00880	exocyst subunit exo70 family protein C1
Zosma3g00890	n/a
Zosma3g00900	Pentatricopeptide repeat-containing protein
Zosma3g00910	60S ribosomal protein L6
Zosma3g00920	Chromodomain-helicase-DNA-binding protein 2
Zosma3g00930	n/a
Zosma3g00940	psbP; photosystem II oxygen-evolving enhancer protein
Zosma3g00950	Non-imprinted in Prader-Willi/Angelman syndrome region protein,putative
Zosma3g00960	n/a
Zosma3g00970	n/a
Zosma3g00980	n/a
Zosma3g00990	n/a
Zosma3g01000	Receptor-like kinase
Zosma3g01010	S-receptor kinase
Zosma3g01020	Beta-galactosidase
Zosma3g01030	n/a
Zosma3g01040	Calcium-transporting ATPase, putative
Zosma3g01050	Receptor-like protein kinase HERK 1 
Zosma3g01060	n/a
Zosma3g01070	n/a
Zosma3g01080	Meiotic nuclear division protein 1 homolog 
Zosma3g01090	n/a
Zosma3g01100	Acyl Carrier Protein
Zosma3g01110	Tubby protein
Zosma3g01120	CASP-like protein 6 
Zosma3g01130	n/a
Zosma3g01140	n/a
Zosma3g01160	n/a
Zosma3g01170	Protein phosphatase 2C
Zosma3g01180	Chlorophyll synthase
Zosma3g01190	n/a
Zosma3g01200	PHD finger protein ALFIN-LIKE 2
Zosma3g01210	Kinase family protein
Zosma3g01220	Pseudouridine synthase family protein
Zosma3g01230	Importin alpha-2 subunit, putative
Zosma3g01240	Serine carboxypeptidase-like protein
Zosma3g01250	n/a
Zosma3g01260	Fasciclin-like arabinogalactan protein 11 
Zosma3g01270	Rhodanese-like family protein-like protein
Zosma3g01280	n/a
Zosma3g01290	n/a
Zosma3g01300	50S ribosomal protein L7/L12, putative
Zosma3g01310	Mitochondrial carrier protein, putative
Zosma3g01320	Tetraspanin-3 
Zosma3g01330	n/a
Zosma3g01340	Nuclear transcription factor Y subunit B-3
Zosma3g01350	n/a
Zosma3g01360	Vacuolar proton ATPase a1 
Zosma3g01370	Solute carrier family 35 member E4
Zosma3g01380	n/a
Zosma3g01390	n/a
Zosma3g01400	n/a
Zosma3g01410	n/a
Zosma3g01420	n/a
Zosma3g01430	GDT1-like protein 5 
Zosma3g01440	Glutathione S-transferase DHAR3, chloroplastic 
Zosma3g01450	n/a
Zosma3g01460	n/a
Zosma3g01470	Magnesium transporter MRS2
Zosma3g01480	n/a
Zosma3g01490	Transmembrane protein 50a, putative
Zosma3g01500	n/a
Zosma3g01510	n/a
Zosma3g01520	Cation transport regulator-like protein
Zosma3g01530	unknown protein
Zosma3g01540	Carbonate dehydratase
Zosma3g01560	BHLH transcription factor-like
Zosma3g01570	n/a
Zosma3g01580	Regulator of chromosome condensation (RCC1) family with FYVEzinc finger domain
Zosma3g01590	DNA binding protein
Zosma3g01610	Exocyst complex component sec6, putative
Zosma3g01620	Protein of unknown function, DUF617
Zosma3g01630	n/a
Zosma3g01640	n/a
Zosma3g01650	Chaperone protein DNAj, putative
Zosma3g01660	unknown protein
Zosma3g01670	Sulfate transporter 2.1 
Zosma3g01680	Inositol-3-phosphate synthase
Zosma3g01690	Myb domain protein 9
Zosma3g01700	n/a
Zosma3g01710	Protein phosphatase 2c, putative
Zosma3g01720	Receptor-like protein kinase
Zosma3g01730	3-deoxy-7-phosphoheptulonate synthase
Zosma3g01740	unknownprotein
Zosma3g01750	14-3-3-like protein GF14 phi 
Zosma3g01760	n/a
Zosma3g01770	T-complex protein 1 subunit eta
Zosma3g01780	Transport inhibitor response 1-like protein 
Zosma3g01790	Ovarian cancer-associated gene 2 protein-like protein
Zosma3g01800	n/a
Zosma3g01810	BcPIC5, similar to FK506-binding protein/peptidyl-prolyl cis-transisomerase
Zosma3g01820	Eukaryotic aspartyl protease family protein
Zosma3g01830	n/a
Zosma3g01840	n/a
Zosma3g01850	n/a
Zosma3g01860	n/a
Zosma3g01870	6-phosphofructokinase
Zosma3g01880	n/a
Zosma3g01900	6-phosphofructokinase
Zosma3g01910	Pentatricopeptide repeat-containing protein
Zosma3g01920	n/a
Zosma3g01930	n/a
Zosma3g01940	Ras-related protein RIC1 
Zosma3g01950	UPF0202 protein
Zosma3g01960	n/a
Zosma3g01970	n/a
Zosma3g01980	DNA replication licensing factor
Zosma3g01990	n/a
Zosma3g02000	Histone H1-like protein
Zosma3g02010	n/a
Zosma3g02020	Casein kinase I-like
Zosma3g02030	Origin recognition complex subunit, putative
Zosma3g02040	n/a
Zosma3g02050	Calmodulin binding protein, putative
Zosma3g02060	50S ribosomal protein L34
Zosma3g02070	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoproteinfamily
Zosma3g02080	FKBP12-interacting protein of 37 kDa 
Zosma3g02090	Ras-related protein RABA1f 
Zosma3g02100	Transcription elongation factor SPT4
Zosma3g02110	Chaperone protein dnaJ
Zosma3g02120	n/a
Zosma3g02130	n/a
Zosma3g02140	receptor kinase 1
Zosma30g00010	n/a
Zosma30g00020	60S ribosomal protein L23A 
Zosma30g00030	CWF19-like 2, cell cycle control
Zosma30g00040	Receptor-like protein kinase 1-like
Zosma30g00050	n/a
Zosma30g00060	Myb family transcription factor
Zosma30g00070	n/a
Zosma30g00080	Sulfate transporter, putative
Zosma30g00090	Transforming growth factor, beta receptor associated protein1
Zosma30g00100	Hypersensitive induced response protein 4
Zosma30g00110	n/a
Zosma30g00120	Dephospho-CoA kinase
Zosma30g00130	n/a
Zosma30g00140	Homeobox protein knotted-1-like 3 
Zosma30g00150	PLAC8-like protein
Zosma30g00160	n/a
Zosma30g00170	oligopeptide transporter 4
Zosma30g00180	Cell division cycle 20.1, cofactor of APC complex 
Zosma30g00190	Integral membrane protein
Zosma30g00200	High mobility group B protein 9 
Zosma30g00210	n/a
Zosma30g00220	Chaperone protein ClpB 1
Zosma30g00230	n/a
Zosma30g00240	n/a
Zosma30g00250	Unknown protein
Zosma30g00260	Epoxide hydrolase
Zosma30g00270	Plant protein of unknown function (DUF828) with plant pleckstrinhomology-like region
Zosma30g00280	Squamosa promoter-binding protein, putative
Zosma30g00290	Matrix metalloproteinase-28
Zosma30g00300	Peptide methionine sulfoxide reductase A5 
Zosma30g00310	Mitogen-activated protein kinase 1 
Zosma30g00320	PsbQ-like 2
Zosma30g00330	Pentatricopeptide repeat-containing protein
Zosma30g00340	Trypsin family protein
